airport_code,lat,lng
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-23.284000,30.650000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-33.285000,26.498000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-29.122000,30.587000
N/A,-28.079000,26.861000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-25.979000,29.619000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-27.278000,27.996000
N/A,0.000000,0.000000
N/A,-28.235000,29.106000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-30.562000,25.528000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.871000,26.718000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.093000,29.455000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.252000,29.194000
N/A,0.000000,0.000000
N/A,-25.441000,31.930000
N/A,-26.081000,27.726000
N/A,-27.661000,27.316000
N/A,-27.457000,23.411000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-29.181000,27.453000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.176000,26.184000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-32.969000,18.160000
N/A,0.000000,0.000000
N/A,-25.685000,29.440000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-24.989000,29.283000
N/A,-27.079000,29.778000
N/A,0.000000,0.000000
N/A,-25.473000,31.566000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-27.626000,32.044000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-24.686000,28.435000
N/A,-34.555000,20.250000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-23.845000,29.459000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-34.090000,23.328000
N/A,-31.606000,29.520000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-24.230000,28.984000
N/A,-25.847000,23.538000
N/A,-26.671000,27.082000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.889000,27.503000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-25.644000,27.271000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-33.812000,19.903000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.524000,29.170000
N/A,-32.964000,17.969000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.248000,28.398000
N/A,-25.809000,28.164000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-25.961000,29.209000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-28.260000,22.993000
N/A,0.000000,0.000000
N/A,-29.033000,26.157000
N/A,0.000000,0.000000
N/A,-26.776000,29.339000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.692000,27.778000
N/A,-31.641000,18.545000
N/A,0.000000,0.000000
N/A,-26.566000,27.961000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-25.832000,29.192000
N/A,-25.830000,28.222000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-27.847000,26.350000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-33.900000,18.498000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-25.599000,26.042000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-7.969000,-14.394000
N/A,-7.313000,72.411000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-12.573000,27.894000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-14.997000,22.648000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-11.138000,28.875000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-15.254000,23.162000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-12.565000,28.299000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-13.539000,23.110000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-13.485000,48.633000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-8.374000,18.924000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-12.371000,13.536000
N/A,-15.261000,12.147000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-7.147000,14.248000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-19.151000,33.429000
N/A,-15.734000,32.757000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-15.033000,40.672000
N/A,-11.673000,39.563000
N/A,-13.225000,37.552000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-15.602000,32.773000
N/A,-14.704000,34.352000
N/A,0.000000,0.000000
N/A,-7.005000,52.726000
N/A,0.000000,0.000000
N/A,-10.109000,51.176000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-7.164000,56.264000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-17.751000,30.924000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-17.432000,32.184000
N/A,-18.998000,32.627000
N/A,0.000000,0.000000
N/A,-20.289000,30.088000
N/A,-19.029000,29.722000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-13.014000,33.468000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,30.838000,-85.182000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-29.304000,27.503000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-5.918000,12.447000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,4.158000,21.651000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,2.818000,24.794000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-9.469000,25.759000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,20.246000,0.981000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,11.288000,-15.181000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,33.505000,-5.153000
N/A,35.153000,-2.920000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,31.404000,-9.685000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,25.237000,-11.589000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,9.004000,38.726000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,8.716000,39.008000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,3.099000,43.624000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,31.073000,33.836000
N/A,27.046000,31.012000
N/A,30.116000,30.915000
N/A,30.074000,31.192000
N/A,31.069000,34.129000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.339000,37.591000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.271000,34.787000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,4.204000,34.348000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.230000,38.170000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-0.788000,36.433000
N/A,-1.277000,36.862000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.795000,22.081000
N/A,28.638000,21.438000
N/A,0.000000,0.000000
N/A,32.789000,21.964000
N/A,30.378000,19.576000
N/A,30.500000,18.527000
N/A,29.110000,15.966000
N/A,29.470000,17.931000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.590000,17.294000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,11.786000,34.336000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-3.376000,35.818000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-3.514000,33.619000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-6.717000,38.154000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,2.806000,32.272000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,39.085000,-76.759000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
